mode,context_id,method,mean_latency_ms_mean,mean_latency_ms_ci95,p50_latency_ms_mean,p50_latency_ms_ci95,p95_latency_ms_mean,p95_latency_ms_ci95,max_latency_ms_mean,max_latency_ms_ci95
dummy,s1_small_office_mild_tmy,cloud_only,6.274372748157475,0.0,6.26910399296321,0.0,6.319512480695266,0.0,6.326875009108335,0.0
dummy,s1_small_office_mild_tmy,edge_only,0.000775049556978,0.0,0.0007079797796905,0.0,0.0012121614417992,0.0,0.0012909877113997,0.0
dummy,s2_small_office_mild_amy,cloud_only,6.075410399353132,0.0,6.261062488192692,0.0,6.399419039371424,0.0,7.095333014149219,0.0
dummy,s2_small_office_mild_amy,edge_only,0.000702153192833,0.0,0.0006670015864074,0.0,0.0008413597242906,0.0,0.0010000076144933,0.0
dummy,s3_medium_office_hot_humid,cloud_only,6.775110498711001,0.0,6.276021507801488,0.0,8.678526757285006,0.0,17.93283299775794,0.0
dummy,s3_medium_office_hot_humid,edge_only,0.004397943848744,0.0,0.0030004885047674,0.0,0.0054264586651697,0.0,0.029374990845099,0.0
dummy,s4_school_cold_occupancy_shift,cloud_only,6.248114399204496,0.0,6.291083001997322,0.0,7.25127850600984,0.0,8.787665981799364,0.0
dummy,s4_school_cold_occupancy_shift,edge_only,0.0029645001632161,0.0,0.0029579969123005,0.0,0.0031722520361654,0.0,0.0032910029403865,0.0
