mode,context_id,method,mean_latency_ms_mean,mean_latency_ms_ci95,p50_latency_ms_mean,p50_latency_ms_ci95,p95_latency_ms_mean,p95_latency_ms_ci95,max_latency_ms_mean,max_latency_ms_ci95
dummy,s1_small_office_mild_tmy,cloud_only,6.26115619961638,0.0,6.276270505622961,0.0,6.289719404594507,0.0,6.304167007328942,0.0
dummy,s1_small_office_mild_tmy,edge_only,0.0008062008419074,0.0,0.0007085036486387,0.0,0.0012184609659016,0.0,0.0014169781934469,0.0
dummy,s2_small_office_mild_amy,cloud_only,6.194306148972828,0.0,6.272062499192543,0.0,6.288610407500528,0.0,6.290707999141887,0.0
dummy,s2_small_office_mild_amy,edge_only,0.0012249482097104,0.0,0.0011665106285363,0.0,0.0015021098079159,0.0,0.0015419791452586,0.0
dummy,s3_medium_office_hot_humid,cloud_only,6.354649947024882,0.0,6.323333494947292,0.0,7.295812145457605,0.0,9.193041012622416,0.0
dummy,s3_medium_office_hot_humid,edge_only,0.0016855003195814,0.0,0.0014590041246265,0.0,0.0026981884730048,0.0,0.0032910029403865,0.0
dummy,s4_school_cold_occupancy_shift,cloud_only,6.260316702537239,0.0,6.332978984573856,0.0,6.407112850865815,0.0,6.56520901247859,0.0
dummy,s4_school_cold_occupancy_shift,edge_only,0.0046187982661649,0.0,0.0029789953259751,0.0,0.0054461474064737,0.0,0.0345000007655471,0.0
