mode,context_id,method,mean_latency_ms_mean,mean_latency_ms_ci95,p50_latency_ms_mean,p50_latency_ms_ci95,p95_latency_ms_mean,p95_latency_ms_ci95,max_latency_ms_mean,max_latency_ms_ci95
dummy,s1_small_office_mild_tmy,cloud_only,6.222414498915896,0.0,6.275583495153114,0.0,6.295063953439239,0.0,6.373874988639727,0.0
dummy,s1_small_office_mild_tmy,edge_only,0.0007709022611379,0.0,0.0006670015864074,0.0,0.0012940567103214,0.0,0.0013330136425793,0.0
dummy,s2_small_office_mild_amy,cloud_only,6.159270851640031,0.0,6.277375010540709,0.0,6.396856527135242,0.0,6.64033301291056,0.0
dummy,s2_small_office_mild_amy,edge_only,0.001354249252472,0.0,0.0013125099940225,0.0,0.0015964280464686,0.0,0.001833017449826,0.0
dummy,s3_medium_office_hot_humid,cloud_only,6.0888915992109105,0.0,6.304937516688369,0.0,6.3724229141371325,0.0,6.860207999125123,0.0
dummy,s3_medium_office_hot_humid,edge_only,0.0026123510906472,0.0,0.002395492629148,0.0,0.0036395998904481,0.0,0.0039170263335108,0.0
dummy,s4_school_cold_occupancy_shift,cloud_only,6.363901951408479,0.0,6.311061995802447,0.0,7.412885077064859,0.0,10.126124980160968,0.0
dummy,s4_school_cold_occupancy_shift,edge_only,0.0034626515116542,0.0,0.0032499956432729,0.0,0.0048024041461758,0.0,0.0050000089686363,0.0
